Linux 6.11.8-200.fc40.x86_64 (PAPATRAC) 	12/09/2024 	_x86_64_	(16 CPU)

11:08:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:15:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:18 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:15:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:20 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:22 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:15:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:26 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:15:27 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:28 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:31 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:15:32 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:15:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:37 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:39 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:40 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:41 AM     all      0.00      0.00      0.19      0.06      0.00     99.75
11:15:42 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:15:43 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:15:44 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:15:45 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:46 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:48 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:51 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:15:52 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:15:56 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:15:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:15:59 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:00 AM     all      0.06      0.00      0.25      0.00      0.00     99.69
11:16:01 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:04 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:16:05 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:06 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:16:07 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:10 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
11:16:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:14 AM     all      0.00      0.00      0.00      0.13      0.00     99.87
11:16:15 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:16:16 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:16:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:20 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:16:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:22 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:25 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:16:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:27 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:16:28 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:16:29 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:33 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:16:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:35 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:36 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:16:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:40 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:16:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:42 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:45 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:47 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:16:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:50 AM     all      0.06      0.00      0.25      0.00      0.00     99.69
11:16:51 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:52 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:16:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:54 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:16:55 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:16:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:16:57 AM     all      0.00      0.00      0.06      0.38      0.00     99.56
11:16:58 AM     all      0.38      0.00      0.00      0.31      0.00     99.31
11:16:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:00 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:01 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:17:02 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:17:03 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:05 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:17:06 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:17:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:08 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:17:09 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:10 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
11:17:11 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:12 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:17:13 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:14 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:17:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:21 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
11:17:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:25 AM     all      0.00      0.00      0.00      0.25      0.00     99.75
11:17:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:32 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:33 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:17:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:35 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:17:36 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:17:37 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:38 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:17:39 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:41 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:17:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:43 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:45 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:17:46 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:17:47 AM     all      0.00      0.00      0.19      0.06      0.00     99.75
11:17:48 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:17:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:51 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:52 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:17:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:17:57 AM     all      0.00      0.00      0.37      0.00      0.00     99.63
11:17:58 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:17:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:00 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:18:01 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:02 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:06 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:18:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:08 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:18:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:10 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:18:11 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:18:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:13 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:18:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:15 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:18 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:19 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:18:20 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:21 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:18:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:23 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:18:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:25 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:26 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:18:27 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:34 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:35 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:37 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:39 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:41 AM     all      0.00      0.00      0.31      0.00      0.00     99.69
11:18:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:43 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:18:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:46 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:47 AM     all      0.00      0.00      0.12      0.06      0.00     99.81
11:18:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:49 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:18:50 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:18:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:54 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:18:55 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:18:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:57 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:18:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:18:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:00 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:03 AM     all     12.69      0.00     26.83      0.00      0.00     60.48
11:19:04 AM     all      3.01      0.00      7.15      0.50      0.00     89.34
11:19:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:08 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:19:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:10 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:19:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:12 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:14 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:19:15 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:19:16 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:18 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:19:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:20 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:19:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:23 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:19:24 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:25 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:19:26 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:19:27 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:19:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:30 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:36 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:37 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:19:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:39 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:41 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:19:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:46 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:19:47 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:19:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:50 AM     all      0.00      0.00      0.00      0.12      0.00     99.88
11:19:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:53 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:19:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:56 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:19:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:00 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:20:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:02 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:20:03 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:20:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:06 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:07 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:20:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:09 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:10 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
11:20:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:12 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:20:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:14 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:17 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:20:18 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:19 AM     all      0.00      0.00      0.06      0.06      0.00     99.87
11:20:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:21 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:22 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:20:23 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:25 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:20:26 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:20:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:29 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:20:30 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:20:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:32 AM     all      0.19      0.00      0.06      0.00      0.00     99.75
11:20:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:34 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:35 AM     all      0.00      0.06      0.00      0.00      0.00     99.94
11:20:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:40 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:41 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:46 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
11:20:47 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:49 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:51 AM     all      0.06      0.00      0.19      0.00      0.00     99.75
11:20:52 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:20:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:54 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:20:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:57 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:20:58 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:20:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:00 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
11:21:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:02 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:03 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:10 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
11:21:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:12 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:21:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:14 AM     all      0.00      0.00      0.19      0.00      0.00     99.81
11:21:15 AM     all      0.00      0.00      0.00      0.06      0.00     99.94
11:21:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:18 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:19 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:22 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:24 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:25 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:27 AM     all      0.00      0.00      0.13      0.00      0.00     99.87
11:21:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:31 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:21:32 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
11:21:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:35 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:36 AM     all      0.06      0.00      0.25      0.00      0.00     99.69
11:21:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:38 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:39 AM     all      0.00      0.00      0.12      0.00      0.00     99.88
11:21:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:42 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:44 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:45 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
11:21:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
