Time,AM or PM,CPU,%user,%nice,%system,%iowait,%steal,%idle
10:57:20,AM,all,26.1,0,73.4,0,0,0.5
10:57:21,AM,all,23.58,0,75.48,0,0,0.94
10:57:22,AM,all,33.25,0,66.75,0,0,0
10:57:23,AM,all,26.42,0,72.58,0,0,1
10:57:24,AM,all,30.78,0,68.9,0,0,0.31
10:57:25,AM,all,26.56,0,72.63,0,0,0.81
10:57:26,AM,all,26.71,0,72.41,0,0,0.88
10:57:27,AM,all,29.99,0,69.76,0,0,0.25
10:57:28,AM,all,30.51,0,68.81,0,0,0.69
10:57:29,AM,all,24.95,0,74.61,0,0,0.44
10:57:30,AM,all,28.94,0,70.5,0,0,0.56
10:57:31,AM,all,36.73,0,63.15,0,0,0.12
10:57:32,AM,all,36.11,0,63.7,0,0,0.19
10:57:33,AM,all,25.03,0,74.28,0,0,0.69
10:57:34,AM,all,35.61,0,64.14,0,0,0.25
10:57:35,AM,all,35.91,0,63.28,0,0,0.81
10:57:36,AM,all,20.55,0,78.64,0,0,0.81
10:57:37,AM,all,25.81,0,73.62,0,0,0.56
10:57:38,AM,all,28.62,0,70.95,0,0,0.44
10:57:39,AM,all,23.86,0,75.33,0,0,0.81
10:57:40,AM,all,26.22,0,73.35,0,0,0.44
10:57:41,AM,all,32.52,0,67.29,0,0,0.19
10:57:42,AM,all,34.4,0,65.35,0,0,0.25
10:57:43,AM,all,29.56,0,70,0,0,0.44
10:57:44,AM,all,21.29,0,78.52,0,0,0.19
10:57:45,AM,all,31.4,0,68.23,0,0,0.37
10:57:46,AM,all,28.31,0,70.68,0,0,1
10:57:47,AM,all,30.77,0,68.17,0,0,1.06
10:57:48,AM,all,31.11,0,67.82,0.06,0,1.01
10:57:49,AM,all,17.61,0,81.89,0,0,0.5
10:57:50,AM,all,24.25,0,75.44,0,0,0.31
10:57:51,AM,all,31.83,0,68.04,0,0,0.13
10:57:52,AM,all,34.48,0,64.71,0,0,0.81
10:57:53,AM,all,23.64,0,75.42,0,0,0.94
10:57:54,AM,all,26.08,0,72.8,0,0,1.13
10:57:55,AM,all,22.69,0,76.56,0,0,0.75
10:57:56,AM,all,23.13,0,76.43,0,0,0.44
10:57:57,AM,all,22.34,0,77.03,0,0,0.63
10:57:58,AM,all,35.71,0,63.92,0,0,0.37
10:57:59,AM,all,29.34,0,70.22,0,0,0.44
10:58:00,AM,all,22.86,0,75.58,0,0,1.57
10:58:01,AM,all,24.19,0,75.25,0,0,0.56
10:58:02,AM,all,25.08,0,73.73,0,0,1.19
10:58:03,AM,all,22.08,0,77.04,0,0,0.88
10:58:04,AM,all,26.39,0,72.93,0,0,0.69
10:58:05,AM,all,31.64,0,67.67,0,0,0.69
10:58:06,AM,all,30.76,0,68.98,0,0,0.25
10:58:07,AM,all,24.53,0,74.72,0,0,0.75
10:58:08,AM,all,31.75,0,67.94,0,0,0.31
10:58:09,AM,all,22.6,0,76.21,0,0,1.19
10:58:10,AM,all,31.03,0,68.04,0,0,0.93
10:58:11,AM,all,22.28,0,77.02,0,0,0.69
10:58:12,AM,all,24.4,0,74.53,0,0,1.07
10:58:13,AM,all,24.89,0,74.49,0,0,0.62
10:58:14,AM,all,22.52,0,76.98,0,0,0.5
10:58:15,AM,all,25.05,0,74.77,0,0,0.19
10:58:16,AM,all,26.26,0,72.99,0,0,0.75
10:58:17,AM,all,31.54,0,68.09,0,0,0.38
10:58:18,AM,all,20.61,0,78.2,0,0,1.19
10:58:19,AM,all,21.96,0,77.22,0,0,0.81
10:58:20,AM,all,16.27,0,83.17,0.13,0,0.44
10:58:21,AM,all,25.84,0,73.85,0,0,0.31
10:58:22,AM,all,25.03,0,74.41,0,0,0.56
10:58:23,AM,all,23.34,0,75.41,0,0,1.25
10:58:24,AM,all,22.7,0,76.55,0,0,0.75
10:58:25,AM,all,22.03,0,77.28,0,0,0.69
10:58:26,AM,all,21.24,0,78.2,0,0,0.56
10:58:27,AM,all,19.6,0,79.52,0,0,0.88
10:58:28,AM,all,21.44,0,77.69,0,0,0.88
10:58:29,AM,all,28.19,0,71.44,0,0,0.38
10:58:30,AM,all,31.94,0,67.94,0,0,0.12
10:58:31,AM,all,26.01,0,73.18,0,0,0.82
10:58:32,AM,all,26.9,0,72.41,0,0,0.69
10:58:33,AM,all,28.22,0,70.9,0,0,0.88
10:58:34,AM,all,25.67,0,73.58,0,0,0.75
10:58:35,AM,all,25.39,0,73.86,0,0,0.75
10:58:36,AM,all,26.01,0,73.36,0,0,0.62
10:58:37,AM,all,26.11,0,73.27,0,0,0.62
10:58:38,AM,all,21.75,0,76.56,0,0,1.7
10:58:39,AM,all,24.11,0,75.39,0,0,0.5
10:58:40,AM,all,23.12,0,76.19,0,0,0.69
10:58:41,AM,all,22.1,0,76.78,0,0,1.12
10:58:42,AM,all,29.86,0,69.2,0,0,0.94
10:58:43,AM,all,24.41,0,74.84,0,0,0.75
10:58:44,AM,all,27.19,0,72.38,0,0,0.44
10:58:45,AM,all,36.9,0,62.59,0,0,0.5
10:58:46,AM,all,28.28,0,70.97,0,0,0.75
10:58:47,AM,all,22.85,0,76.4,0,0,0.75
10:58:48,AM,all,24.14,0,75.42,0,0,0.44
10:58:49,AM,all,29.64,0,69.8,0,0,0.56
10:58:50,AM,all,25.56,0,73.94,0,0,0.5
10:58:51,AM,all,30.75,0,68.88,0.12,0,0.25
10:58:52,AM,all,22.9,0,76.41,0,0,0.69
10:58:53,AM,all,25.33,0,73.92,0,0,0.75
10:58:54,AM,all,25.62,0,73.69,0,0,0.69
10:58:55,AM,all,27.39,0,71.8,0,0,0.81
10:58:56,AM,all,22.57,0,76.55,0,0,0.88
10:58:57,AM,all,24.77,0,74.92,0,0,0.31
10:58:58,AM,all,36.66,0,63.27,0,0,0.06
10:58:59,AM,all,33.44,0,66.25,0,0,0.31
10:59:00,AM,all,31.44,0,68.31,0,0,0.25
10:59:01,AM,all,31.25,0,68.25,0,0,0.5
10:59:02,AM,all,16.96,0,82.1,0,0,0.94
10:59:03,AM,all,26.47,0,72.53,0,0,1
10:59:04,AM,all,27.49,0,72.07,0,0,0.44
10:59:05,AM,all,27.38,0,72.06,0,0,0.56
10:59:06,AM,all,21.17,0,78.26,0,0,0.56
10:59:07,AM,all,20.89,0,78.99,0,0,0.13
10:59:08,AM,all,25.56,0,74.19,0,0,0.25
10:59:09,AM,all,27.22,0,72.53,0,0,0.25
10:59:10,AM,all,30.86,0,69.02,0,0,0.12
10:59:11,AM,all,28.32,0,70.8,0,0,0.88
10:59:12,AM,all,32.23,0,67.65,0,0,0.12
10:59:13,AM,all,24.48,0,74.77,0,0,0.75
10:59:14,AM,all,26.53,0,72.78,0,0,0.69
10:59:15,AM,all,29.26,0,70.49,0,0,0.25
10:59:16,AM,all,26.59,0,73.03,0,0,0.37
10:59:17,AM,all,20.01,0,79.3,0,0,0.69
10:59:18,AM,all,30.83,0,68.92,0,0,0.25
10:59:19,AM,all,25.97,0,73.27,0,0,0.75
10:59:20,AM,all,24.45,0,74.54,0,0,1.01
10:59:21,AM,all,29.21,0,70.54,0,0,0.25
10:59:22,AM,all,31.21,0,68.35,0,0,0.44
10:59:23,AM,all,22.03,0,77.53,0,0,0.44
10:59:24,AM,all,23.4,0,75.28,0,0,1.32
10:59:25,AM,all,27.43,0,72.08,0,0,0.5
10:59:26,AM,all,25.75,0,74,0,0,0.25
10:59:27,AM,all,32.35,0,66.77,0,0,0.87
10:59:28,AM,all,21.09,0,77.41,0,0,1.5
10:59:29,AM,all,21.56,0,78.06,0,0,0.38
10:59:30,AM,all,30.59,0,68.66,0,0,0.75
10:59:31,AM,all,31.37,0,67.88,0,0,0.75
10:59:32,AM,all,26.77,0,72.17,0,0,1.06
10:59:33,AM,all,25.83,0,73.54,0,0,0.63
10:59:34,AM,all,30.02,0,69.66,0,0,0.31
10:59:35,AM,all,34.36,0,65.39,0,0,0.25
10:59:36,AM,all,21.58,0,77.48,0,0,0.94
10:59:37,AM,all,22.45,0,76.68,0,0,0.88
10:59:38,AM,all,28.84,0,70.6,0,0,0.56
10:59:39,AM,all,26.88,0,72.06,0,0,1.07
10:59:40,AM,all,26.6,0,73.02,0,0,0.38
10:59:41,AM,all,36.02,0,63.55,0,0,0.44
10:59:42,AM,all,27.76,0,71.99,0,0,0.25
10:59:43,AM,all,25.81,0,73.69,0,0,0.5
10:59:44,AM,all,22.6,0,76.28,0,0,1.12
10:59:45,AM,all,33.15,0,66.67,0,0,0.19
10:59:46,AM,all,25.28,0,73.6,0,0,1.12
10:59:47,AM,all,26.3,0,72.7,0,0,1
10:59:48,AM,all,17.72,0,80.84,0,0,1.44
10:59:49,AM,all,28.97,0,70.34,0,0,0.69
10:59:50,AM,all,19.81,0,78.94,0,0,1.25
10:59:51,AM,all,20.12,0,79.06,0,0,0.81
10:59:52,AM,all,27.12,0,72.75,0,0,0.12
10:59:53,AM,all,27.47,0,71.84,0,0,0.69
10:59:54,AM,all,20.54,0,78.9,0.06,0,0.5
10:59:55,AM,all,26.86,0,72.89,0,0,0.25
10:59:56,AM,all,22.8,0,76.89,0,0,0.31
10:59:57,AM,all,22.72,0,76.6,0,0,0.69
10:59:58,AM,all,29.46,0,70.42,0,0,0.13
10:59:59,AM,all,27.87,0,70.82,0,0,1.31
11:00:00,AM,all,33.08,0,66.79,0,0,0.13
11:00:01,AM,all,30.43,0,68.7,0,0,0.88
11:00:02,AM,all,15.86,0,82.9,0,0,1.25
11:00:03,AM,all,26.24,0,73.07,0,0,0.69
11:00:04,AM,all,24.42,0,74.77,0,0,0.81
11:00:05,AM,all,25.58,0,73.8,0,0,0.63
11:00:06,AM,all,34.44,0,65.32,0,0,0.25
11:00:07,AM,all,38.81,0,60.88,0,0,0.31
11:00:08,AM,all,36.77,0,62.48,0,0,0.75
11:00:09,AM,all,27.8,0,71.27,0,0,0.94
11:00:10,AM,all,23.36,0,75.7,0,0,0.94
11:00:11,AM,all,19.71,0,78.97,0,0,1.31
11:00:12,AM,all,30.2,0,69.49,0,0,0.31
11:00:13,AM,all,21.08,0,77.67,0,0,1.25
11:00:14,AM,all,25.5,0,73.56,0,0,0.94
11:00:15,AM,all,23.44,0,75.31,0,0,1.25
11:00:16,AM,all,23.35,0,75.27,0,0,1.38
11:00:17,AM,all,26.9,0,72.23,0,0,0.87
11:00:18,AM,all,34.96,0,64.6,0,0,0.44
11:00:19,AM,all,30.59,0,68.48,0,0,0.94
11:00:20,AM,all,26.6,0,72.52,0,0,0.88
11:00:21,AM,all,22.45,0,76.61,0,0,0.94
11:00:22,AM,all,38.19,0,61.25,0,0,0.56
11:00:23,AM,all,34.81,0,64.88,0,0,0.31
11:00:24,AM,all,33.67,0,66.15,0,0,0.19
11:00:25,AM,all,30.63,0,68.81,0,0,0.56
11:00:26,AM,all,32.29,0,67.33,0,0,0.37
11:00:27,AM,all,23.97,0,75.47,0,0,0.56
11:00:28,AM,all,27.19,0,72.62,0,0,0.19
11:00:29,AM,all,23.6,0,75.91,0,0,0.5
11:00:30,AM,all,32.12,0,67.69,0,0,0.19
11:00:31,AM,all,33.67,0,65.96,0,0,0.37
11:00:32,AM,all,30.08,0,69.17,0,0,0.75
11:00:33,AM,all,23.44,0,75.38,0,0,1.19
11:00:34,AM,all,36.45,0,63.17,0,0,0.37
11:00:35,AM,all,23.56,0,75.44,0,0,1
11:00:36,AM,all,32.18,0,67.57,0,0,0.25
11:00:37,AM,all,26.69,0,72.38,0,0,0.94
11:00:38,AM,all,32.46,0,67.29,0,0,0.25
11:00:39,AM,all,37.78,0,61.47,0,0,0.75
11:00:40,AM,all,38.23,0,60.9,0,0,0.87
11:00:41,AM,all,34.94,0,64.62,0,0,0.44
11:00:42,AM,all,38.43,0,60.31,0,0,1.25
11:00:43,AM,all,39.55,0,56.92,0,0,3.54
11:00:44,AM,all,8.62,0,10.38,0,0,81
11:00:45,AM,all,0,0,0,0,0,100
11:00:46,AM,all,0,0,0,0,0,100
11:00:47,AM,all,0.06,0,0,0,0,99.94
11:00:48,AM,all,0.06,0,0.06,0,0,99.88
11:00:49,AM,all,0,0,0,0,0,100
11:00:50,AM,all,0,0,0,0,0,100
11:00:51,AM,all,0,0,0,0.12,0,99.88
11:00:52,AM,all,0,0,0,0,0,100
11:00:53,AM,all,0,0,0,0,0,100
11:00:54,AM,all,0,0,0,0,0,100
11:00:55,AM,all,0,0,0,0,0,100
11:00:56,AM,all,0,0,0,0.25,0,99.75
11:00:57,AM,all,0,0,0.06,0.06,0,99.87
11:00:58,AM,all,0,0,0,0,0,100
11:00:59,AM,all,0,0,0,0,0,100
11:01:00,AM,all,0.06,0,0.13,0,0,99.81
11:01:01,AM,all,0,0,0,0,0,100
11:01:02,AM,all,0,0,0,0,0,100
11:01:03,AM,all,0,0,0,0,0,100
11:01:04,AM,all,0,0,0,0,0,100
11:01:05,AM,all,0,0,0,0,0,100
11:01:06,AM,all,0,0,0,0,0,100
11:01:07,AM,all,0,0,0,0,0,100
11:01:08,AM,all,0,0,0,0,0,100
11:01:09,AM,all,0,0,0,0,0,100
11:01:10,AM,all,0.12,0,0,0,0,99.88
11:01:11,AM,all,0.12,0,0,0,0,99.88
11:01:12,AM,all,0,0,0,0,0,100
11:01:13,AM,all,0,0,0,0,0,100
11:01:14,AM,all,0.06,0,0,0,0,99.94
11:01:15,AM,all,0,0,0.06,0,0,99.94
11:01:16,AM,all,0,0,0,0,0,100
11:01:17,AM,all,0,0,0,0,0,100
11:01:18,AM,all,0,0,0.06,0,0,99.94
11:01:19,AM,all,0,0,0,0,0,100
11:01:20,AM,all,0,0,0,0,0,100
11:01:21,AM,all,0,0,0,0,0,100
11:01:22,AM,all,0,0,0,0,0,100
11:01:23,AM,all,0,0,0,0,0,100
11:01:24,AM,all,0,0,0,0,0,100
11:01:25,AM,all,0,0,0,0,0,100
11:01:26,AM,all,0,0,0,0,0,100
11:01:27,AM,all,0,0,0,0,0,100
11:01:28,AM,all,0,0,0,0,0,100
11:01:29,AM,all,0,0,0,0,0,100
11:01:30,AM,all,0,0,0.06,0,0,99.94
11:01:31,AM,all,0.12,0,0.44,0,0,99.44
11:01:32,AM,all,0,0,0,0,0,100
11:01:33,AM,all,0,0,0,0,0,100
11:01:34,AM,all,0,0,0,0,0,100
11:01:35,AM,all,0,0,0,0,0,100
11:01:36,AM,all,0,0,0,0,0,100
11:01:37,AM,all,0,0,0,0,0,100
11:01:38,AM,all,0,0,0,0,0,100
11:01:39,AM,all,0,0,0,0,0,100
11:01:40,AM,all,0,0,0,0,0,100
11:01:41,AM,all,0.19,0,0,0,0,99.81
11:01:42,AM,all,0,0,0,0,0,100
11:01:43,AM,all,0,0,0,0,0,100
11:01:44,AM,all,0,0,0,0,0,100
11:01:45,AM,all,0,0,0.06,0,0,99.94
11:01:46,AM,all,0.06,0,0,0,0,99.94
11:01:47,AM,all,0,0,0,0,0,100
11:01:48,AM,all,0,0,0.06,0,0,99.94
11:01:49,AM,all,0,0,0,0,0,100
11:01:50,AM,all,0,0,0,0,0,100
11:01:51,AM,all,0,0,0,0,0,100
11:01:52,AM,all,0,0,0,0,0,100
11:01:53,AM,all,0,0,0,0,0,100
11:01:54,AM,all,0,0,0,0,0,100
11:01:55,AM,all,0,0,0,0,0,100
11:01:56,AM,all,0,0,0,0,0,100
11:01:57,AM,all,0,0,0,0,0,100
11:01:58,AM,all,0,0,0,0,0,100
11:01:59,AM,all,0,0,0,0,0,100
11:02:00,AM,all,0.19,0,0.19,0,0,99.62
11:02:01,AM,all,0.25,0,0.06,0,0,99.69
11:02:02,AM,all,0,0,0,0,0,100
11:02:03,AM,all,0,0,0,0.13,0,99.87
11:02:04,AM,all,0,0,0,0,0,100
11:02:05,AM,all,0,0,0,0,0,100
11:02:06,AM,all,0,0,0,0,0,100
11:02:07,AM,all,0,0,0,0,0,100
11:02:08,AM,all,0,0,0,0,0,100
11:02:09,AM,all,0,0,0.06,0,0,99.94
11:02:10,AM,all,0.06,0,0,0,0,99.94
11:02:11,AM,all,0.06,0,0,0,0,99.94
11:02:12,AM,all,0,0,0,0,0,100
11:02:13,AM,all,0,0,0,0,0,100
11:02:14,AM,all,0,0,0,0,0,100
11:02:15,AM,all,0,0,0,0,0,100
11:02:16,AM,all,0.06,0,0,0,0,99.94
11:02:17,AM,all,0,0,0.06,0,0,99.94
11:02:18,AM,all,0,0,0,0,0,100
11:02:19,AM,all,0.06,0,0,0,0,99.94
11:02:20,AM,all,0,0,0,0,0,100
11:02:21,AM,all,0,0,0,0,0,100
11:02:22,AM,all,0,0,0,0,0,100
11:02:23,AM,all,0,0,0,0,0,100
11:02:24,AM,all,0,0,0,0,0,100
11:02:25,AM,all,0,0,0,0,0,100
11:02:26,AM,all,0,0,0,0,0,100
11:02:27,AM,all,0,0,0,0,0,100
11:02:28,AM,all,0,0,0,0,0,100
11:02:29,AM,all,0,0,0,0,0,100
11:02:30,AM,all,0,0,0,0,0,100
11:02:31,AM,all,0,0,0,0,0,100
11:02:32,AM,all,0,0,0,0,0,100
11:02:33,AM,all,0,0,0,0,0,100
11:02:34,AM,all,0,0,0,0,0,100
11:02:35,AM,all,0,0,0,0,0,100
11:02:36,AM,all,0,0,0,0,0,100
11:02:37,AM,all,0,0,0,0,0,100
11:02:38,AM,all,0,0,0,0,0,100
11:02:39,AM,all,0,0,0,0,0,100
11:02:40,AM,all,0,0,0,0,0,100
11:02:41,AM,all,0.25,0,0,0,0,99.75
11:02:42,AM,all,0,0,0,0,0,100
11:02:43,AM,all,0,0,0.06,0.06,0,99.88
11:02:44,AM,all,0,0,0,0,0,100
11:02:45,AM,all,0,0,0,0,0,100
11:02:46,AM,all,0.06,0,0.06,0,0,99.88
11:02:47,AM,all,0,0,0,0,0,100
11:02:48,AM,all,0.06,0,0.06,0,0,99.88
11:02:49,AM,all,0,0,0,0,0,100
11:02:50,AM,all,0,0,0,0,0,100
11:02:51,AM,all,0,0,0,0,0,100
11:02:52,AM,all,0,0,0,0,0,100
11:02:53,AM,all,0,0,0,0,0,100
11:02:54,AM,all,0,0,0,0,0,100
11:02:55,AM,all,0,0,0,0,0,100
11:02:56,AM,all,0,0,0,0,0,100
11:02:57,AM,all,0,0,0,0,0,100
11:02:58,AM,all,0,0,0,0,0,100
11:02:59,AM,all,0,0,0,0,0,100
11:03:00,AM,all,0.06,0,0.06,0,0,99.88
11:03:01,AM,all,0.12,0,0.06,0,0,99.81
11:03:02,AM,all,0,0,0,0,0,100
11:03:03,AM,all,0,0,0,0,0,100
11:03:04,AM,all,0,0,0,0,0,100
11:03:05,AM,all,0,0,0,0,0,100
11:03:06,AM,all,0,0,0,0,0,100
11:03:07,AM,all,0,0,0,0,0,100
11:03:08,AM,all,0,0,0,0,0,100
11:03:09,AM,all,0,0,0,0,0,100
11:03:10,AM,all,0.06,0,0,0,0,99.94
11:03:11,AM,all,0.06,0,0,0,0,99.94
11:03:12,AM,all,0,0,0,0,0,100
11:03:13,AM,all,0,0,0,0,0,100
11:03:14,AM,all,0,0,0,0,0,100
11:03:15,AM,all,0,0,0,0,0,100
11:03:16,AM,all,0,0,0,0,0,100
11:03:17,AM,all,0,0,0.06,0,0,99.94
11:03:18,AM,all,0,0,0.06,0,0,99.94
11:03:19,AM,all,0.06,0,0,0.06,0,99.88
11:03:20,AM,all,0,0,0,0,0,100
11:03:21,AM,all,0,0,0,0,0,100
11:03:22,AM,all,0,0,0,0,0,100
11:03:23,AM,all,0,0,0,0,0,100
11:03:24,AM,all,0,0,0,0,0,100
11:03:25,AM,all,0,0,0,0,0,100
11:03:26,AM,all,0,0,0,0,0,100
11:03:27,AM,all,0,0,0,0,0,100
11:03:28,AM,all,0,0,0,0,0,100
11:03:29,AM,all,0,0,0,0,0,100
11:03:30,AM,all,0.06,0,0,0,0,99.94
11:03:31,AM,all,0.06,0,0,0,0,99.94
11:03:32,AM,all,0,0,0,0,0,100
11:03:33,AM,all,0,0,0,0,0,100
11:03:34,AM,all,0,0,0,0,0,100
11:03:35,AM,all,0,0,0,0,0,100
11:03:36,AM,all,0,0,0,0,0,100
11:03:37,AM,all,0,0,0,0,0,100
11:03:38,AM,all,0,0,0,0,0,100
11:03:39,AM,all,0,0,0,0,0,100
11:03:40,AM,all,0,0,0,0,0,100
11:03:41,AM,all,0.25,0,0,0,0,99.75
11:03:42,AM,all,0,0,0,0,0,100
11:03:43,AM,all,0,0,0,0,0,100
11:03:44,AM,all,0,0,0,0,0,100
11:03:45,AM,all,0,0,0,0,0,100
11:03:46,AM,all,0,0,0,0,0,100
11:03:47,AM,all,0,0,0,0,0,100
11:03:48,AM,all,0,0,0,0,0,100
11:03:49,AM,all,0,0,0,0,0,100
11:03:50,AM,all,0,0,0.06,0,0,99.94
11:03:51,AM,all,0.06,0,0,0,0,99.94
11:03:52,AM,all,0,0,0,0,0,100
11:03:53,AM,all,0,0,0,0,0,100
11:03:54,AM,all,0,0,0,0,0,100
11:03:55,AM,all,0,0,0,0,0,100
11:03:56,AM,all,0,0,0,0,0,100
11:03:57,AM,all,0,0,0,0,0,100
11:03:58,AM,all,0,0,0,0,0,100
11:03:59,AM,all,0,0,0,0,0,100
11:04:00,AM,all,0.06,0,0.19,0,0,99.75
11:04:01,AM,all,0.06,0,0,0,0,99.94
11:04:02,AM,all,0,0,0,0,0,100
11:04:03,AM,all,0,0,0,0,0,100
11:04:04,AM,all,0,0,0,0,0,100
11:04:05,AM,all,0,0,0,0,0,100
11:04:06,AM,all,0,0,0,0,0,100
11:04:07,AM,all,0,0,0,0,0,100
11:04:08,AM,all,0,0,0,0,0,100
11:04:09,AM,all,0,0,0,0.06,0,99.94
11:04:10,AM,all,0.12,0,0,0,0,99.88
11:04:11,AM,all,0.06,0,0,0,0,99.94
11:04:12,AM,all,0,0,0,0,0,100
11:04:13,AM,all,0,0,0,0,0,100
11:04:14,AM,all,0,0,0,0,0,100
11:04:15,AM,all,0,0,0,0,0,100
11:04:16,AM,all,0,0,0,0,0,100
11:04:17,AM,all,0,0,0,0,0,100
11:04:18,AM,all,0,0,0,0,0,100
11:04:19,AM,all,0,0,0.06,0,0,99.94
11:04:20,AM,all,0,0,0.19,0,0,99.81
11:04:21,AM,all,0,0,0,0,0,100
11:04:22,AM,all,0,0,0,0,0,100
11:04:23,AM,all,0,0,0,0,0,100
11:04:24,AM,all,0,0,0,0,0,100
11:04:25,AM,all,0,0,0,0,0,100
11:04:26,AM,all,0,0,0,0,0,100
11:04:27,AM,all,0,0,0,0,0,100
11:04:28,AM,all,0,0,0,0,0,100
11:04:29,AM,all,0,0,0,0,0,100
11:04:30,AM,all,0,0,0.06,0,0,99.94
11:04:31,AM,all,0.06,0,0,0,0,99.94
11:04:32,AM,all,0,0,0,0,0,100
11:04:33,AM,all,0,0,0,0,0,100
11:04:34,AM,all,0,0,0,0,0,100
11:04:35,AM,all,0,0,0,0,0,100
11:04:36,AM,all,0,0,0,0,0,100
11:04:37,AM,all,0,0,0,0,0,100
11:04:38,AM,all,0,0,0,0,0,100
11:04:39,AM,all,0,0,0,0,0,100
11:04:40,AM,all,0,0,0,0,0,100
11:04:41,AM,all,0.19,0,0,0,0,99.81
11:04:42,AM,all,0,0,0,0,0,100
11:04:43,AM,all,0,0,0,0,0,100
11:04:44,AM,all,0,0,0,0,0,100
11:04:45,AM,all,0,0,0,0,0,100
11:04:46,AM,all,0,0,0,0,0,100
11:04:47,AM,all,0.06,0,0,0,0,99.94
11:04:48,AM,all,0.06,0,0,0,0,99.94
11:04:49,AM,all,0,0,0,0,0,100
11:04:50,AM,all,0,0,0.12,0,0,99.88
11:04:51,AM,all,0,0,0,0,0,100
11:04:52,AM,all,0,0,0,0,0,100
11:04:53,AM,all,0,0,0,0,0,100
11:04:54,AM,all,0,0,0,0.06,0,99.94
11:04:55,AM,all,0,0,0,0,0,100
11:04:56,AM,all,0,0,0,0,0,100
11:04:57,AM,all,0,0,0,0,0,100
11:04:58,AM,all,0,0,0,0,0,100
11:04:59,AM,all,0,0,0,0.06,0,99.94
11:05:00,AM,all,0.25,0,0,0,0,99.75
11:05:01,AM,all,0.19,0,0.06,0,0,99.75
11:05:02,AM,all,0,0,0,0,0,100
11:05:03,AM,all,0,0,0.06,0,0,99.94
11:05:04,AM,all,0,0,0,0,0,100
11:05:05,AM,all,0,0,0,0,0,100
11:05:06,AM,all,0,0,0,0,0,100
11:05:07,AM,all,0,0,0,0,0,100
11:05:08,AM,all,0,0,0,0,0,100
11:05:09,AM,all,0,0,0,0,0,100
11:05:10,AM,all,0.12,0,0,0,0,99.88
11:05:11,AM,all,0.13,0,0,0,0,99.87
11:05:12,AM,all,0,0,0,0,0,100
11:05:13,AM,all,0,0,0,0,0,100
11:05:14,AM,all,0,0,0,0,0,100
11:05:15,AM,all,0,0,0,0,0,100
11:05:16,AM,all,0,0,0,0,0,100
11:05:17,AM,all,0,0,0,0,0,100
11:05:18,AM,all,0,0,0,0.06,0,99.94
11:05:19,AM,all,0.06,0,0,0,0,99.94
11:05:20,AM,all,0,0,0.06,0,0,99.94
11:05:21,AM,all,0,0,0.06,0,0,99.94
11:05:22,AM,all,0,0,0,0,0,100
11:05:23,AM,all,0,0,0,0,0,100
11:05:24,AM,all,0,0,0,0,0,100
11:05:25,AM,all,0,0,0,0,0,100
11:05:26,AM,all,0,0,0,0,0,100
11:05:27,AM,all,0,0,0,0,0,100
11:05:28,AM,all,0,0,0,0,0,100
11:05:29,AM,all,0,0,0,0,0,100
11:05:30,AM,all,0.06,0,0,0,0,99.94
11:05:31,AM,all,0,0,0,0,0,100
11:05:32,AM,all,0,0,0,0,0,100
11:05:33,AM,all,0,0,0,0,0,100
11:05:34,AM,all,0,0,0,0,0,100
11:05:35,AM,all,0.06,0,0,0,0,99.94
11:05:36,AM,all,0,0,0,0,0,100
11:05:37,AM,all,0,0,0,0,0,100
11:05:38,AM,all,0,0,0,0,0,100
11:05:39,AM,all,0,0,0,0,0,100
11:05:40,AM,all,0,0,0,0,0,100
11:05:41,AM,all,0.25,0,0,0,0,99.75
11:05:42,AM,all,0,0,0,0,0,100
11:05:43,AM,all,0,0,0,0,0,100
11:05:44,AM,all,56.55,0,15.24,0,0,28.21
11:05:45,AM,all,95.81,0,4.19,0,0,0
11:05:46,AM,all,97.63,0,2.31,0,0,0.06
11:05:47,AM,all,97.62,0,2.38,0,0,0
11:05:48,AM,all,97.44,0,2.56,0,0,0
11:05:49,AM,all,97.56,0,2.44,0,0,0
11:05:50,AM,all,95.88,0,4.12,0,0,0
11:05:51,AM,all,97.75,0,2.25,0,0,0
11:05:52,AM,all,96.12,0,3.88,0,0,0
11:05:53,AM,all,97.68,0,2.32,0,0,0
11:05:54,AM,all,96.69,0,3.31,0,0,0
11:05:55,AM,all,97.38,0,2.62,0,0,0
11:05:56,AM,all,94.44,0,5.56,0,0,0
11:05:57,AM,all,95.93,0,4,0,0,0.06
11:05:58,AM,all,97,0,3,0,0,0
11:05:59,AM,all,96.44,0,3.56,0,0,0
11:06:00,AM,all,96.81,0,3.13,0,0,0.06
11:06:01,AM,all,97.25,0,2.75,0,0,0
11:06:02,AM,all,97,0,2.94,0,0,0.06
11:06:03,AM,all,96.81,0,3.13,0,0,0.06
11:06:04,AM,all,97.81,0,2.19,0,0,0
11:06:05,AM,all,96.81,0,3.19,0,0,0
11:06:06,AM,all,97.75,0,2.25,0,0,0
11:06:07,AM,all,96.5,0,3.44,0,0,0.06
11:06:08,AM,all,96.01,0,3.99,0,0,0
11:06:09,AM,all,96.75,0,3.25,0,0,0
11:06:10,AM,all,97.81,0,2.19,0,0,0
11:06:11,AM,all,96.88,0,3.12,0,0,0
11:06:12,AM,all,94.62,0,5.19,0,0,0.19
11:06:13,AM,all,97.69,0,2.31,0,0,0
11:06:14,AM,all,95.63,0,4.25,0,0,0.12
